351293.407	7720872.75	24K	1
350209.212	7719291.867	24K	1
337643.861	7715254.701	24K	1
357844.96	7732565.08	24K	1
350209.212	7719291.867	24K	1
347889.401	7720176.846	24K	1
350227.571	7719302.125	24K	1
353906.054	7726619.52	24K	1
344185.466	7718984.571	24K	1
337077.546	7711722.711	24K	1
356764.578	7730030.472	24K	1
355382.542	7728674.942	24K	1
358894.755	7735186.038	24K	1
355985.966	7729421.164	24K	1
361757.886	7743467.65	24K	1
344935.159	7720152.463	24K	1
350209.212	7719291.867	24K	1
337077.546	7711722.711	24K	1
360449.364	7737714.236	24K	1
348373.409	7719948.982	24K	1
361433.804	7741934.775	24K	1
356764.578	7730030.472	24K	1
355382.542	7728674.942	24K	1
344968.026	7720165.828	24K	1
358238.789	7732909.809	24K	1
360095.425	7737331.298	24K	1
346464.736	7720300.001	24K	1
338047.546	7715478.904	24K	1
337259.706	7711262.417	24K	1
339344.557	7716171.864	24K	1
348373.409	7719948.982	24K	1
351567.838	7722866.931	24K	1
348834.94	7719857.492	24K	1
350209.212	7719291.867	24K	1
357169.411	7730320.691	24K	1
361028.209	7739556.817	24K	1
336872.742	7713080.161	24K	1
358986.37	7735611.973	24K	1
349805.029	7719602.441	24K	1
351314.198	7720861.055	24K	1
357845.619	7732553.209	24K	1
350993.659	7719923.516	24K	1
354186.816	7727013.271	24K	1
355997.838	7729406.419	24K	1
353108.1	7725365.573	24K	1
351293.407	7720872.75	24K	1
351409.971	7721864.317	24K	1
341622.408	7717980.912	24K	1
355985.966	7729421.164	24K	1
358918.523	7734205.828	24K	1
359798.014	7736950.003	24K	1
341649.89	7717732.333	24K	1
357588.508	7730646.056	24K	1
337687.595	7706928.128	24K	1
340061.989	7716859.844	24K	1
341622.408	7717980.912	24K	1
351314.198	7720861.055	24K	1
357844.96	7732565.08	24K	1
351463.714	7722368.373	24K	1
356764.578	7730030.472	24K	1
343415.342	7718405.572	24K	1
346458.161	7720285.095	24K	1
337979.922	7706567.476	24K	1
352242.785	7723575.935	24K	1
344968.026	7720165.828	24K	1
351882.259	7723234.895	24K	1
360952.119	7739001.573	24K	1
355997.838	7729406.419	24K	1
350793.926	7719493.591	24K	1
355366.241	7728684.305	24K	1
336544.012	7710143.727	24K	1
349805.029	7719602.441	24K	1
355382.542	7728674.942	24K	1
357845.619	7732553.209	24K	1
360095.425	7737331.298	24K	1
350209.212	7719291.867	24K	1
337156.151	7712670.732	24K	1
340061.989	7716859.844	24K	1
344606.116	7719876.864	24K	1
357845.619	7732553.209	24K	1
359798.014	7736950.003	24K	1
357588.508	7730646.056	24K	1
348834.94	7719857.492	24K	1
336856.248	7713572.935	24K	1
352675.958	7724440.777	24K	1
346458.161	7720285.095	24K	1
359234.941	7736142.526	24K	1
353617.003	7726215.597	24K	1
358548.886	7733232.456	24K	1
350209.212	7719291.867	24K	1
359510.388	7736537.31	24K	1
354186.816	7727013.271	24K	1
353617.003	7726215.597	24K	1
